code,population
68002,390
68004,5658
68005,1705
68006,1208
68007,2192
68008,580
68009,864
68010,1127
68011,1302
68012,1767
68013,989
68014,363
68015,2636
68016,970
68017,812
68018,749
68019,562
68020,1605
68021,4062
68022,1580
68023,938
68024,148
68025,245
68026,1373
68027,341
68028,2072
68029,1103
68030,413
68032,1204
68033,448
68034,310
68035,325
68036,2510
68037,478
68038,1134
68039,543
68040,2002
68041,1986
68042,4777
68043,4119
68044,745
68045,552
68046,415
68049,429
68050,405
68051,819
68052,186
68054,421
68055,1048
68056,8168
68057,267
68058,3277
68059,1928
68060,1744
68061,1066
68062,2082
68063,11559
68064,978
68065,690
68066,68294
68067,350
68068,2266
68069,1477
68071,284
68072,1422
68073,475
68074,552
68075,829
68076,1009
68077,378
68078,1722
68079,256
68080,307
68081,579
68082,7475
68083,368
68084,1476
68085,381
68086,208
68087,460
68088,999
68089,1599
68090,820
68091,2282
68092,399
68093,1415
68094,928
68095,1162
68096,370
68097,1310
68098,656
68099,831
68100,340
68101,816
68102,438
68103,505
68104,309
68105,261
68106,276
68107,382
68109,691
68110,794
68111,859
68112,10988
68113,1432
68114,144
68115,1312
68116,725
68117,880
68118,5052
68119,753
68120,1275
68121,719
68122,646
68123,809
68124,378
68125,529
68126,3362
68127,666
68128,659
68129,1333
68130,1047
68131,164
68132,728
68134,1870
68135,2804
68136,332
68137,616
68138,2120
68139,1477
68140,1313
68141,2179
68142,375
68143,1843
68144,1348
68145,6244
68146,2405
68147,587
68148,359
68149,7283
68150,509
68151,1049
68152,2464
68153,727
68154,14380
68155,4680
68156,3449
68157,1349
68158,500
68159,917
68160,584
68161,538
68162,4412
68163,5617
68165,239
68166,13230
68167,728
68168,373
68169,504
68170,580
68171,937
68172,1820
68173,2111
68174,1646
68175,1851
68176,327
68177,1479
68178,951
68179,915
68180,918
68181,250
68182,1246
68183,179
68184,299
68185,1664
68186,310
68187,339
68188,584
68189,874
68190,33
68191,751
68192,431
68193,758
68194,286
68195,6237
68196,295
68197,495
68198,290
68199,501
68200,536
68201,3682
68202,196
68203,1275
68204,1042
68205,2005
68207,701
68208,590
68209,842
68210,332
68211,384
68212,516
68213,339
68214,375
68215,911
68216,411
68217,1622
68218,3648
68219,878
68221,929
68222,1076
68223,795
68224,108038
68225,1577
68226,4711
68227,1284
68228,459
68229,164
68230,583
68231,1955
68232,495
68234,738
68235,1148
68237,557
68238,953
68239,391
68240,1269
68241,686
68242,1266
68243,139
68244,378
68245,405
68246,1025
68247,1256
68248,674
68249,3461
68250,1042
68251,842
68252,1660
68253,1985
68254,826
68255,1350
68256,10054
68257,957
68258,3097
68259,504
68260,1121
68261,228
68262,796
68263,630
68264,627
68265,800
68266,2006
68267,1986
68268,701
68269,4670
68270,3680
68271,12258
68273,626
68274,195
68275,437
68276,194
68277,1061
68278,14020
68279,910
68280,381
68281,465
68282,280
68283,776
68284,686
68285,367
68286,2371
68287,4187
68288,406
68289,2384
68290,902
68291,1049
68292,2217
68293,81
68294,1857
68295,3024
68296,980
68297,22835
68298,5054
68299,310
68300,5487
68301,1271
68302,744
68303,226
68304,1564
68305,1391
68306,503
68307,498
68308,327
68309,3994
68311,600
68312,317
68313,774
68315,7033
68316,728
68317,1096
68318,2379
68320,1398
68321,4053
68322,1350
68323,830
68324,631
68325,761
68326,151
68327,345
68328,196
68329,1341
68330,341
68331,1955
68332,953
68333,293
68334,7784
68335,469
68336,455
68337,619
68338,3820
68340,369
68341,989
68342,1650
68343,2422
68344,439
68345,778
68347,676
68348,2836
68349,4486
68350,473
68351,634
68352,2691
68353,487
68354,918
68355,1544
68356,883
68357,513
68358,475
68359,1678
68360,673
68361,319
68362,774
68363,609
68364,998
68365,1775
68366,697
68367,1195
68368,1231
68370,163
68371,307
68372,1777
68373,296
68374,7933
68375,10358
68376,15065
68377,796
68378,373
68379,1099
68380,440
68381,789
68382,391
68383,319
68384,2524
68385,832
68386,1053
69001,393
69002,244
69003,2982
69004,766
69005,589
69006,4906
69007,2743
69008,675
69009,7754
69010,6437
69012,606
69013,4063
69014,1122
69016,121
69017,745
69018,2144
69019,13336
69020,693
69021,2346
69022,549
69023,1646
69024,4157
69026,542
69027,12403
69028,6589
69029,42442
69030,819
69031,1374
69032,2005
69033,2879
69034,43355
69035,379
69036,1135
69037,830
69038,924
69039,697
69040,5749
69042,570
69043,8887
69044,5237
69045,1253
69046,4585
69047,1047
69049,2833
69050,2114
69051,1200
69052,4153
69053,542
69054,354
69055,1505
69056,2080
69057,583
69058,380
69059,1550
69060,570
69061,1199
69062,782
69063,4448
69064,3949
69065,977
69066,4366
69067,1169
69068,2455
69069,11453
69070,1296
69071,1182
69072,8829
69074,1568
69075,191
69076,2551
69077,1035
69078,839
69080,1914
69081,18789
69082,277
69083,1159
69084,1300
69085,1491
69086,2272
69087,3015
69088,7065
69089,14821
69090,841
69091,20672
69092,7495
69093,1185
69094,6029
69095,824
69096,9739
69097,773
69098,496
69099,1436
69100,8805
69102,756
69103,886
69104,454
69105,1007
69106,1209
69107,1049
69108,1043
69109,851
69110,1848
69111,681
69112,6510
69113,900
69115,4830
69116,3742
69117,3157
69118,2660
69119,977
69120,596
69121,2880
69122,1969
69123,522228
69124,457
69125,880
69126,805
69127,3495
69130,232
69131,3523
69132,843
69133,4313
69134,230
69135,1914
69136,3180
69137,534
69138,445
69139,1379
69140,2086
69141,6238
69142,6617
69143,7635
69145,932
69148,2549
69149,26994
69151,1492
69152,10508
69153,1400
69154,2868
69155,1131
69156,2685
69157,5280
69159,3951
69160,1047
69161,485
69162,1354
69163,3502
69164,323
69165,1137
69166,334
69167,588
69168,1540
69169,645
69170,1160
69171,2434
69172,766
69173,1002
69174,612
69175,1988
69176,4613
69177,2083
69178,806
69179,4074
69180,283
69181,229
69182,361
69183,316
69184,997
69186,207
69187,653
69188,907
69189,1986
69190,2065
69191,5686
69192,153
69193,1272
69194,7124
69196,609
69197,2212
69198,764
69199,19500
69200,1494
69201,1287
69202,22077
69203,1000
69204,20971
69205,5229
69206,4403
69207,2981
69208,2247
69209,556
69212,476
69214,1196
69215,897
69216,570
69217,748
69218,1042
69219,2129
69220,1798
69225,539
69227,3860
69228,4223
69229,792
69230,314
69231,2576
69233,1235
69234,1619
69235,1972
69236,596
69238,3704
69239,1190
69240,612
69241,2637
69242,903
69243,10572
69244,22475
69245,712
69246,1324
69248,5944
69249,3111
69250,4249
69252,746
69253,646
69254,973
69255,6082
69256,51761
69257,1108
69258,320
69259,66765
69260,5105
69261,103
69263,880
69264,36009
69265,803
69266,154781
69267,2129
69268,3402
69269,980
69270,4411
69271,10844
69272,4455
69273,11161
69275,28913
69276,9926
69277,13195
69278,5519
69279,6083
69280,1537
69281,1947
69282,35134
69283,13684
69284,3205
69285,4190
69286,30887
69287,6876
69288,5609
69289,4616
69290,48318
69291,5850
69292,6678
69293,2409
69294,2906
69295,1823
69296,3034
69297,5511
69298,3204
69299,2744
70001,350
70002,212
70003,69
70004,310
70005,130
70006,1488
70007,305
70008,148
70009,99
70010,101
70011,313
70012,660
70013,66
70014,415
70015,271
70016,163
70017,240
70018,516
70019,142
70020,244
70021,187
70022,148
70023,142
70024,439
70025,241
70026,2492
70027,71
70028,142
70029,235
70030,47
70031,639
70032,45
70035,175
70036,155
70037,259
70038,312
70039,365
70040,241
70041,385
70042,99
70043,236
70044,403
70045,420
70046,365
70047,109
70048,136
70049,98
70050,98
70051,33
70052,119
70053,76
70054,239
70055,494
70056,317
70057,152
70058,929
70059,472
70060,288
70061,86
70062,144
70063,209
70064,145
70065,74
70066,181
70067,122
70069,44
70070,27
70071,58
70072,84
70074,241
70075,198
70076,373
70077,220
70078,93
70079,514
70080,237
70081,307
70082,124
70083,404
70084,649
70085,692
70086,75
70087,150
70088,114
70089,46
70090,62
70091,46
70092,179
70093,652
70094,304
70095,635
70096,633
70097,237
70098,207
70099,77
70100,127
70101,505
70102,278
70103,204
70104,586
70105,138
70106,109
70107,443
70109,307
70111,277
70112,172
70113,132
70114,204
70115,237
70116,615
70117,1243
70118,196
70119,354
70120,3717
70121,851
70122,1634
70124,87
70125,176
70126,195
70127,106
70128,390
70129,157
70130,309
70132,704
70133,234
70134,205
70135,33
70136,493
70137,220
70138,124
70140,69
70141,118
70142,191
70143,125
70144,33
70145,491
70146,167
70147,222
70148,86
70149,695
70150,324
70151,35
70152,475
70153,97
70154,367
70155,792
70156,111
70157,352
70158,105
70159,90
70160,312
70162,464
70163,439
70164,82
70165,544
70166,150
70167,350
70168,603
70169,221
70170,119
70171,1257
70172,109
70174,143
70175,135
70176,183
70177,596
70178,526
70179,166
70180,442
70181,134
70182,135
70183,60
70184,719
70185,186
70186,72
70187,258
70188,52
70189,251
70190,185
70192,206
70193,231
70194,132
70195,273
70196,246
70197,792
70198,1234
70199,120
70200,42
70201,203
70202,271
70203,153
70204,151
70205,201
70206,564
70207,3235
70208,290
70210,152
70211,64
70213,220
70214,122
70215,242
70216,445
70217,97
70218,132
70219,734
70220,404
70221,288
70222,85
70224,684
70225,100
70226,311
70227,467
70228,980
70229,259
70230,96
70231,36
70232,130
70233,134
70234,222
70235,139
70236,463
70237,101
70238,134
70239,200
70240,1328
70242,131
70243,340
70244,115
70245,3784
70247,210
70248,1379
70249,118
70250,473
70251,100
70252,181
70253,296
70254,259
70255,495
70256,709
70257,747
70258,1987
70259,368
70260,684
70261,1358
70262,158
70263,247
70264,45
70265,148
70267,488
70268,214
70269,34
70271,367
70272,180
70273,68
70274,49
70275,388
70276,184
70277,381
70278,213
70279,5560
70280,928
70282,1006
70283,446
70284,263
70285,10592
70286,125
70287,46
70288,118
70289,211
70290,197
70291,117
70292,1543
70293,74
70294,357
70295,221
70296,270
70297,60
70298,119
70299,318
70301,53
70302,76
70303,156
70304,118
70305,101
70306,469
70307,121
70308,213
70309,453
70310,7960
70311,6644
70312,785
70313,411
70314,167
70315,408
70316,85
70317,143
70318,438
70319,131
70320,96
70321,1375
70322,284
70323,196
70324,634
70325,356
70326,307
70327,134
70328,326
70329,63
70330,309
70331,444
70332,58
70334,1522
70335,59
70336,135
70337,58
70338,223
70339,1678
70340,214
70341,300
70342,134
70343,282
70344,340
70347,365
70348,618
70349,234
70350,65
70351,227
70352,38
70353,503
70355,311
70356,281
70357,544
70358,269
70359,54
70360,75
70361,155
70362,128
70363,637
70364,119
70366,122
70367,186
70368,131
70369,48
70371,200
70372,150
70373,287
70374,92
70376,452
70378,1605
70380,163
70381,348
70383,425
70384,224
70385,323
70386,172
70387,653
70388,1973
70389,58
70390,498
70392,34
70393,431
70394,60
70395,51
70396,41
70397,82
70398,67
70399,207
70400,111
70401,138
70402,368
70403,243
70404,563
70405,196
70406,74
70407,275
70408,1072
70409,114
70410,710
70411,38
70412,72
70413,1872
70414,955
70415,620
70416,200
70417,297
70418,519
70419,110
70420,62
70421,2952
70422,145
70423,116
70425,147
70426,246
70427,331
70428,1452
70429,544
70430,67
70431,252
70432,325
70433,1401
70435,837
70436,113
70437,16
70438,215
70439,363
70440,34
70441,251
70442,111
70443,90
70444,167
70445,117
70446,617
70447,2395
70448,152
70449,62
70450,41
70451,2747
70452,255
70453,80
70454,50
70455,1480
70456,148
70457,106
70459,1100
70460,427
70461,113
70462,80
70463,146
70464,1355
70466,127
70467,3046
70468,90
70469,211
70470,158
70471,24
70472,442
70473,1936
70474,125
70476,69
70477,779
70478,880
70479,96
70480,142
70481,202
70482,1533
70483,138
70484,182
70485,202
70486,110
70487,291
70488,192
70489,773
70490,124
70491,476
70492,583
70493,462
70494,349
70496,24
70498,453
70499,102
70500,166
70501,103
70502,84
70503,161
70504,358
70505,159
70506,390
70507,259
70509,115
70510,127
70511,229
70512,219
70513,2420
70514,658
70515,66
70516,240
70517,395
70518,97
70519,108
70520,119
70521,186
70522,158
70523,199
70524,113
70525,213
70526,620
70527,77
70528,486
70529,381
70530,117
70531,102
70532,524
70533,118
70534,124
70535,151
70536,132
70537,296
70538,84
70539,454
70540,80
70541,201
70542,207
70544,113
70545,130
70546,214
70547,167
70548,138
70549,78
70550,14866
70552,210
70553,115
70554,190
70555,168
70557,129
70558,146
70559,194
70560,166
70561,1409
70562,155
70563,529
70564,314
70565,52
70566,200
70567,132
70568,56
70569,63
70571,39
70572,291
70573,115
70574,56
70575,849
70576,154
70577,381
70578,177
70579,425
70580,155
70581,709
70582,78
70583,131
71001,808
71002,1241
71003,800
71004,1163
71005,249
71006,190
71007,167
71008,150
71009,714
71010,869
71011,432
71012,335
71013,282
71014,13205
71015,901
71016,1083
71017,95
71018,546
71019,140
71020,98
71021,289
71022,624
71023,965
71024,504
71025,359
71026,332
71027,730
71028,104
71029,294
71030,201
71031,59
71032,697
71033,869
71034,334
71035,204
71036,70
71037,83
71038,469
71039,181
71040,6044
71041,189
71042,312
71043,84
71044,290
71045,178
71046,93
71047,4684
71048,175
71050,349
71051,127
71052,729
71054,696
71056,2350
71057,125
71058,186
71059,3535
71060,228
71061,466
71062,291
71063,749
71064,980
71065,274
71066,117
71067,122
71068,56
71069,584
71070,2147
71071,264
71072,145
71073,5516
71074,557
71075,631
71076,45094
71077,499
71078,147
71079,470
71080,92
71081,2594
71082,224
71084,529
71085,223
71086,468
71087,164
71088,225
71089,235
71090,4126
71091,192
71092,498
71093,647
71094,139
71095,432
71096,191
71097,481
71098,250
71099,323
71100,205
71101,453
71102,684
71103,276
71104,188
71105,7925
71106,2849
71107,332
71108,170
71109,357
71110,556
71111,299
71112,233
71113,93
71115,87
71116,171
71117,1095
71118,6148
71119,1125
71120,3688
71121,323
71122,558
71123,370
71124,202
71125,20
71126,591
71127,53
71128,86
71129,268
71130,229
71131,866
71132,2252
71133,1639
71134,657
71135,873
71136,275
71137,4931
71139,146
71140,46
71141,314
71142,247
71143,459
71144,192
71145,567
71146,245
71147,251
71148,847
71149,1285
71150,3140
71151,79
71152,175
71153,21057
71154,2460
71155,516
71156,261
71157,1825
71158,1588
71159,201
71160,306
71161,325
71162,1135
71163,90
71164,133
71165,374
71166,109
71167,549
71168,174
71169,705
71170,1782
71171,304
71172,88
71173,317
71174,170
71175,354
71176,7616
71177,806
71178,883
71179,82
71181,161
71182,1458
71183,153
71184,628
71185,328
71186,259
71187,1595
71188,61
71189,1634
71190,2145
71191,475
71192,1803
71193,476
71194,801
71195,220
71196,629
71198,411
71199,174
71200,707
71201,194
71202,1853
71203,53
71204,1478
71205,666
71206,237
71207,288
71208,208
71209,726
71210,370
71212,1394
71213,567
71214,421
71215,2590
71216,195
71217,125
71218,577
71219,542
71220,472
71221,3678
71222,897
71223,565
71224,85
71225,548
71226,28
71227,502
71228,215
71229,228
71230,6685
71231,619
71232,204
71233,304
71234,347
71235,1935
71236,877
71237,529
71238,990
71239,688
71240,396
71241,485
71242,515
71243,368
71244,444
71245,325
71246,245
71247,367
71248,701
71249,981
71250,1091
71251,596
71252,364
71253,933
71254,156
71255,176
71256,547
71257,658
71258,500
71259,369
71261,671
71262,155
71263,6451
71264,324
71266,314
71267,855
71268,350
71269,2012
71270,34414
71271,146
71272,197
71273,284
71274,387
71275,1723
71276,129
71277,666
71278,162
71279,619
71280,85
71281,307
71282,1256
71283,527
71284,137
71285,407
71286,270
71287,314
71289,1156
71290,374
71291,956
71292,1316
71293,409
71294,1231
71295,1502
71296,741
71297,751
71299,311
71300,626
71301,166
71302,215
71303,491
71305,841
71306,17239
71307,289
71308,31
71309,1905
71310,4992
71311,250
71312,255
71313,384
71314,204
71315,184
71316,379
71317,186
71318,1103
71319,768
71320,315
71321,191
71322,50
71323,136
71324,584
71325,1204
71326,411
71327,339
71328,631
71329,406
71330,750
71331,111
71332,464
71333,1226
71334,378
71335,65
71336,3102
71337,306
71338,218
71339,384
71340,1471
71341,268
71342,9218
71343,308
71344,67
71345,670
71346,1557
71347,556
71348,134
71349,51
71350,859
71351,1942
71352,86
71353,535
71354,565
71355,278
71356,969
71357,218
71358,102
71359,577
71360,1900
71361,56
71362,347
71363,83
71364,175
71365,604
71366,377
71367,369
71368,298
71369,423
71370,623
71371,1573
71372,2017
71373,1721
71374,160
71376,278
71377,131
71378,1551
71379,1231
71380,793
71381,73
71382,696
71383,543
71384,512
71385,564
71386,105
71387,248
71388,469
71389,275
71390,1094
71391,553
71392,490
71393,494
71394,762
71395,210
71396,487
71397,281
71398,1040
71399,532
71400,132
71401,638
71402,760
71403,265
71404,904
71405,193
71406,124
71407,218
71408,432
71409,312
71410,791
71411,153
71412,1207
71413,805
71414,440
71415,140
71416,584
71417,1053
71419,1890
71420,2313
71421,186
71422,272
71423,431
71424,216
71425,278
71426,530
71427,51
71428,763
71430,389
71431,379
71433,489
71434,343
71435,242
71436,997
71437,322
71438,525
71439,760
71440,373
71441,281
71442,1600
71443,1644
71444,1207
71445,6188
71446,190
71447,272
71448,1387
71449,135
71450,101
71451,93
71452,102
71453,245
71454,180
71455,156
71456,1912
71457,119
71458,61
71459,340
71460,482
71461,62
71462,522
71463,570
71464,180
71465,275
71466,120
71468,848
71469,368
71470,349
71471,95
71472,206
71473,149
71474,147
71475,6605
71477,489
71478,83
71479,1736
71480,599
71481,1132
71482,837
71483,418
71484,1256
71485,257
71486,8541
71487,160
71488,102
71489,576
71490,1013
71491,1153
71493,345
71494,516
71495,873
71496,140
71497,2181
71498,132
71499,4325
71500,90
71501,143
71502,1586
71503,128
71504,81
71505,77
71506,1132
71507,171
71508,399
71509,474
71510,610
71512,2943
71513,1128
71514,424
71515,102
71516,603
71517,237
71518,271
71519,188
71520,1263
71521,106
71522,1737
71523,1184
71524,176
71525,577
71526,364
71527,201
71528,1990
71529,263
71530,490
71531,212
71532,194
71533,525
71534,111
71535,509
71537,128
71538,430
71539,79
71540,2810
71541,375
71542,1472
71543,5552
71544,187
71545,1062
71546,407
71547,252
71548,245
71549,208
71550,819
71551,89
71552,519
71553,276
71554,112
71555,2331
71556,569
71557,713
71558,1131
71559,533
71561,227
71562,209
71563,72
71564,745
71565,563
71566,977
71567,255
71568,58
71570,510
71571,438
71572,234
71573,192
71574,814
71576,279
71577,223
71578,309
71579,169
71580,429
71581,251
71582,651
71583,732
71584,1201
71585,1369
71586,259
71588,1099
71589,418
71590,644
71591,512
72001,1692
72002,199
72003,11108
72004,580
72005,942
72006,1882
72007,500
72008,5520
72009,358
72010,379
72011,902
72012,486
72013,2108
72015,112
72016,1484
72017,233
72018,85
72019,363
72020,694
72021,579
72022,1214
72023,2260
72024,3651
72025,1975
72026,1507
72027,328
72028,481
72029,1979
72031,529
72032,335
72034,438
72035,2069
72036,307
72037,123
72038,547
72039,3749
72040,144
72041,349
72042,2109
72043,329
72044,432
72045,828
72046,1544
72047,2128
72048,523
72049,248
72050,1533
72051,3377
72052,671
72053,1205
72054,3697
72056,1332
72057,70
72058,6569
72059,829
72060,270
72061,1711
72062,832
72064,519
72065,2278
72066,423
72067,993
72068,1367
72070,250
72071,5903
72072,253
72073,1124
72074,211
72075,998
72076,247
72077,426
72078,354
72079,312
72080,2723
72083,367
72084,1268
72085,183
72086,138
72087,471
72088,329
72089,1845
72090,2953
72091,133
72093,897
72094,623
72095,7958
72096,1647
72098,508
72099,642
72100,409
72101,675
72102,93
72103,609
72104,577
72105,482
72106,928
72107,345
72109,550
72110,1039
72111,477
72112,477
72113,756
72114,267
72115,920
72118,1446
72119,1043
72120,243
72121,319
72122,1061
72123,68
72124,4752
72125,299
72126,292
72127,1921
72128,518
72129,857
72130,716
72131,588
72132,8863
72133,1507
72134,528
72135,601
72136,313
72137,2218
72138,2871
72139,981
72141,903
72142,146
72143,1927
72144,330
72145,391
72146,3144
72147,1178
72148,81
72149,614
72150,1266
72151,1131
72152,429
72153,551
72154,15078
72155,2297
72156,925
72157,703
72158,818
72160,586
72161,924
72163,488
72164,70
72165,1912
72166,314
72167,714
72168,2062
72169,1458
72170,169
72171,103
72172,1441
72173,1234
72174,100
72175,1523
72176,4100
72177,357
72178,190
72179,1882
72180,5082
72181,145155
72182,1541
72183,1076
72184,371
72185,660
72186,885
72187,1613
72188,154
72189,2061
72190,280
72191,3142
72192,98
72193,429
72194,267
72195,1853
72196,730
72197,686
72198,2635
72199,282
72200,3669
72201,259
72202,194
72204,512
72205,1821
72208,374
72209,304
72210,301
72211,636
72212,697
72213,5231
72214,11
72215,1042
72216,598
72217,2461
72218,292
72219,821
72220,899
72221,369
72222,264
72223,2633
72224,528
72225,669
72226,1334
72227,39
72228,2086
72229,465
72230,1062
72231,5320
72232,674
72233,64
72234,359
72235,373
72236,190
72237,502
72238,73
72239,605
72241,2906
72243,1634
72244,2938
72245,684
72246,203
72247,1331
72248,818
72249,778
72250,147
72251,389
72252,1134
72253,2589
72254,264
72255,795
72256,796
72257,2297
72259,279
72260,3536
72261,297
72262,2120
72264,12123
72265,232
72266,743
72267,913
72268,705
72269,3139
72270,196
72271,897
72272,316
72273,231
72274,206
72275,1520
72276,1902
72277,113
72278,762
72279,151
72280,2162
72281,447
72282,530
72283,337
72286,389
72287,2004
72289,2010
72290,1842
72291,975
72292,230
72293,613
72294,474
72295,503
72296,744
72297,538
72298,565
72299,2450
72300,2698
72302,170
72303,731
72305,933
72306,1323
72307,237
72308,2103
72309,283
72310,1909
72311,344
72312,232
72313,224
72314,378
72315,834
72316,692
72317,500
72319,738
72320,2705
72321,509
72322,223
72323,452
72324,503
72325,832
72326,211
72327,289
72328,3761
72329,4062
72330,436
72331,577
72332,603
72333,438
72334,2195
72335,1073
72336,1212
72337,847
72338,784
72339,665
72340,1239
72341,619
72342,163
72343,619
72344,2863
72345,339
72346,4498
72347,297
72348,129
72349,476
72350,3056
72351,1048
72352,140
72353,215
72354,163
72355,110
72356,406
72357,735
72358,1613
72359,1430
72360,1553
72361,491
72362,166
72363,1668
72364,1394
72366,315
72367,785
72368,310
72369,578
72370,326
72372,77
72373,2509
72374,146
72375,529
72376,688
72377,1034
72378,1426
72379,198
72380,931
72381,1371
72382,955
72383,132
72385,1759
72386,4241
73001,230
73003,3823
73004,431
73005,194
73006,4433
73007,1683
73008,31100
73010,6340
73011,19830
73012,146
73013,364
73014,290
73015,1829
73017,979
73018,765
73019,951
73020,440
73021,846
73022,566
73023,693
73024,768
73025,531
73026,389
73027,387
73028,344
73029,5167
73030,3551
73031,5063
73032,2129
73033,510
73034,2024
73036,689
73039,523
73040,359
73041,307
73042,259
73043,2867
73047,263
73048,353
73049,147
73050,579
73051,4911
73052,147
73053,694
73054,7160
73055,1876
73057,491
73058,1250
73059,2327
73061,421
73063,705
73064,5609
73065,59172
73067,1164
73068,597
73069,954
73070,692
73071,557
73072,31
73073,547
73074,330
73075,577
73076,260
73077,563
73078,142
73079,936
73081,661
73082,740
73083,223
73084,938
73085,1408
73086,388
73087,6467
73088,151
73089,1281
73090,264
73091,210
73092,154
73094,332
73095,383
73096,1045
73097,671
73098,812
73099,435
73100,1929
73101,97
73103,2998
73104,483
73105,1246
73106,306
73107,641
73109,770
73110,771
73113,175
73114,796
73116,481
73117,698
73119,100
73120,616
73121,1943
73122,427
73123,383
73124,3062
73128,4598
73129,1202
73130,2097
73131,301
73132,759
73133,351
73135,1083
73137,4017
73138,495
73139,266
73140,281
73141,709
73142,802
73145,469
73146,790
73147,200
73149,298
73150,3828
73151,3830
73152,225
73153,1345
73154,3351
73155,2106
73156,314
73157,3010
73159,859
73160,976
73161,651
73162,671
73164,1037
73166,53
73168,117
73170,526
73171,4064
73173,477
73175,78
73176,718
73177,236
73178,509
73179,12377
73180,436
73181,3467
73182,2248
73183,1296
73184,518
73186,474
73187,2601
73188,1024
73189,223
73190,250
73191,2185
73192,211
73193,107
73194,317
73196,794
73197,636
73200,555
73201,441
73202,463
73204,2069
73205,122
73206,712
73207,433
73208,987
73210,377
73211,821
73212,2015
73213,8939
73214,243
73215,4175
73216,492
73217,368
73218,808
73219,666
73220,369
73221,87
73222,6286
73223,446
73224,899
73225,2730
73226,1710
73227,2358
73228,936
73229,529
73230,130
73231,1208
73232,707
73233,158
73234,148
73235,545
73236,2895
73237,369
73240,803
73241,1201
73242,272
73243,1724
73245,834
73246,303
73247,963
73248,7560
73249,1898
73250,1588
73252,247
73253,606
73254,123
73255,826
73256,310
73257,3476
73258,679
73259,541
73261,2474
73262,476
73263,1151
73265,732
73267,301
73268,526
73269,730
73270,4168
73271,310
73272,177
73273,488
73274,447
73275,319
73276,418
73277,172
73278,1238
73280,349
73281,771
73282,1074
73283,726
73284,994
73285,2367
73286,1166
73288,2072
73289,421
73290,2068
73292,317
73293,454
73294,341
73296,2016
73297,583
73298,908
73299,326
73300,2981
73301,833
73302,352
73303,7135
73304,1589
73306,1071
73307,569
73308,584
73309,313
73310,480
73311,100
73312,932
73313,231
73314,257
73315,450
73316,288
73317,692
73318,250
73320,834
73322,538
73323,362
73324,189
73326,2172
73327,405
73328,2286
73329,1941
73330,3083
74001,1450
74002,2665
74003,1106
74004,411
74005,4767
74006,2182
74007,2767
74008,6014
74009,980
74010,131766
74012,37485
74013,2253
74014,1814
74015,1135
74016,2621
74018,1888
74019,3508
74020,1398
74021,1646
74024,2225
74025,1495
74026,5119
74027,451
74029,414
74030,322
74031,3045
74032,1275
74033,1407
74034,636
74035,587
74036,382
74037,1870
74038,1128
74040,3246
74041,283
74042,12511
74043,5806
74044,1010
74045,253
74046,512
74048,1103
74049,481
74050,680
74051,712
74052,1109
74053,1237
74054,763
74055,546
74056,8644
74057,1128
74058,909
74059,258
74060,113
74061,948
74062,1454
74063,1219
74064,1190
74065,513
74066,249
74067,2803
74068,515
74069,807
74070,2877
74071,224
74072,195
74073,674
74074,638
74075,1507
74076,1688
74077,1040
74078,400
74079,684
74080,1706
74081,16976
74082,3973
74083,2109
74085,1107
74086,743
74087,2256
74088,1243
74089,984
74090,1385
74091,359
74094,7069
74095,321
74096,4665
74097,1843
74098,1584
74099,814
74100,775
74101,737
74102,1445
74103,2236
74104,3626
74105,6688
74106,895
74107,153
74108,1020
74109,931
74111,210
74112,8271
74114,516
74116,2032
74117,884
74118,2612
74119,9117
74121,1231
74122,646
74123,7591
74124,1791
74126,1026
74127,1461
74128,3525
74129,226
74130,540
74131,2047
74133,10350
74134,1224
74135,540
74136,2082
74137,3936
74138,1508
74139,1049
74140,1476
74141,1045
74142,979
74143,3177
74144,833
74145,629
74146,1584
74147,1018
74148,270
74150,1647
74151,578
74152,1271
74153,1594
74154,2511
74155,804
74156,700
74157,1745
74158,1104
74159,3266
74160,999
74161,1977
74162,1067
74163,2235
74164,6333
74165,696
74166,1885
74167,1387
74168,1053
74169,5735
74170,869
74171,1540
74172,1451
74173,2999
74174,590
74175,313
74176,1884
74177,1097
74178,733
74179,794
74180,2164
74183,2461
74184,1043
74185,2332
74186,772
74188,944
74189,1666
74190,671
74191,2690
74192,970
74193,1059
74194,892
74195,416
74196,473
74197,1629
74198,1003
74199,398
74200,3181
74201,2271
74202,724
74203,50
74205,1280
74206,1053
74208,11350
74209,1371
74210,1875
74211,3145
74212,1828
74213,8522
74215,1245
74216,1053
74218,7499
74219,1254
74220,8150
74221,539
74222,502
74223,477
74224,11155
74225,15944
74226,592
74228,358
74229,3682
74231,620
74232,491
74233,2425
74234,897
74235,617
74236,5606
74237,890
74238,1580
74239,1465
74240,1057
74241,3426
74242,6151
74243,15739
74244,840
74249,2522
74250,7333
74252,608
74253,1017
74254,603
74255,2152
74256,16986
74257,792
74258,2380
74259,446
74260,985
74261,491
74262,1159
74263,6375
74264,9057
74265,702
74266,1068
74267,4151
74269,2353
74271,529
74272,5480
74273,752
74275,1924
74276,3429
74278,6419
74279,825
74280,6599
74281,36626
74282,9534
74283,1143
74284,1313
74285,421
74286,860
74287,916
74288,4907
74289,2633
74290,407
74291,340
74292,1044
74293,3967
74294,766
74295,323
74296,933
74297,643
74298,9360
74299,2286
74301,941
74302,1089
74303,3348
